Peaks,YoungWT1_Ly6Chigh,YoungWT2_Ly6Chigh,YoungWT3_Ly6Chigh,OldWT1_Ly6Chigh,OldWT2_Ly6Chigh,OldWT3_Ly6Chigh,y,o
Merged-chr9-107363648-9,5.465560712,1.543019418,2.019544505,8.166181872,8.013475182,5.928693338,3.009374878,7.369450131
Merged-chr17-63002879-6,2.985610272,2.774394521,2.120114017,5.409390012,8.616796932,5.265942068,2.62670627,6.430709671
Merged-chr19-58143980-15,4.195670466,8.81725382,2.253568976,10.39591812,10.23944051,16.67060734,5.088831087,12.43532199
Merged-chr13-100319960-8,7.448962855,1.450305805,2.019544505,2.929293184,10.23944051,13.49846748,3.639604388,8.889067058
Merged-chr4-105158338-5,3.931186282,3.513151424,3.846751439,4.725041846,8.616796932,14.22886401,3.763696382,9.190234263
Merged-chr13-54799886-6,7.421374104,1.450305805,2.253568976,11.72439219,10.23944051,5.200965315,3.708416295,9.054932672
Merged-chr2-73274628-2,5.38716003,3.703246604,2.253568976,8.166181872,8.616796932,10.89552874,3.781325203,9.226169181
Merged-chr16-94328238-3,7.448962855,6.436595288,7.168349098,9.526068654,10.23944051,31.58641391,7.01796908,17.11730769
Merged-chr11-46123529-20,13.59030805,3.703246604,7.168349098,23.7117614,17.14394049,18.80012802,8.153967917,19.88527664
Merged-chr17-62820124-7,3.931186282,2.774394521,5.325370907,9.526068654,14.53339943,5.265942068,4.010317237,9.775136717
Merged-chr12-86082645-4,6.419716249,6.233066583,2.253568976,9.514344261,8.013475182,18.80012802,4.968783936,12.10931582
Merged-chr3-75720836-6,3.931186282,1.450305805,7.263974308,8.80957802,16.73417135,5.265942068,4.215155465,10.26989715
Merged-chr15-81448650-3,7.43205234,2.774394521,0.914776257,11.72439219,6.80754012,8.562242744,3.707074373,9.031391685
Merged-chr9-3032464-16,434.3140918,862.1961372,940.1276665,1349.614397,1406.26669,2692.237082,745.5459652,1816.03939
Merged-chr9-44389532-4,6.419716249,1.543019418,2.253568976,10.33639139,8.616796932,5.928693338,3.405434881,8.293960553
Merged-chr15-73755321-11,4.196379074,1.543019418,2.019544505,11.72439219,1.235471798,5.928693338,2.586314332,6.296185775
Merged-chr14-79541802-6,6.086594589,6.436595288,0,8.166181872,5.438329456,16.86212781,4.174396626,10.15554638
Merged-chr8-34517374-4,3.931186282,6.233066583,2.253568976,5.525170884,8.013475182,16.67060734,4.139273947,10.06975114
Merged-chr10-44704304-5,6.33854016,2.774394521,3.846751439,4.801990711,10.05326886,16.67060734,4.319895373,10.5086223
Merged-JH584304.1-103545-15,548.6485793,959.8922539,1101.777967,1675.651683,1656.931166,3017.290237,870.1062667,2116.624362
Merged-chr12-112770517-2,4.857626686,7.026302849,2.253568976,9.514344261,8.013475182,16.86212781,4.712499504,11.46331575
Merged-chr10-61734663-7,6.086594589,2.774394521,0.914776257,9.526068654,5.684324919,8.562242744,3.258588456,7.924212106
Merged-chr13-99375718-7,6.086594589,3.703246604,2.253568976,8.166181872,12.51487173,8.562242744,4.014470056,9.747765449
Merged-chr18-10826993-2,2.635628186,2.774394521,2.120114017,5.525170884,6.80754012,5.928693338,2.510045575,6.087134781
Merged-chr14-54405410-3,6.90469616,3.513151424,2.120114017,16.15338584,5.684324919,8.562242744,4.179320534,10.13331783
Merged-chr9-3002140-17,472.926375,901.1233404,1072.610868,1547.407292,1489.781497,2889.58783,815.5535278,1975.592206
Merged-chr11-57980437-2,3.890143056,3.703246604,0.914776257,11.72439219,3.601082098,5.265942068,2.836055306,6.863805452
Merged-chr4-70378176-14,27.7311132,53.79840838,55.12904623,63.41377282,43.74384237,223.3778651,45.55285594,110.1784934
Merged-chr1-72196324-15,4.233833095,3.703246604,2.120114017,5.409390012,8.013475182,10.89552874,3.352397905,8.106131311
Merged-chr11-55446807-11,7.060503904,7.026302849,2.253568976,11.72439219,5.363516458,22.42288284,5.44679191,13.17026383
Merged-chr5-124521766-6,8.481570404,1.543019418,2.253568976,8.166181872,8.013475182,13.49846748,4.092719599,9.892708178
Merged-chr9-50946533-8,4.857626686,3.513151424,2.120114017,8.166181872,8.616796932,8.562242744,3.496964042,8.448407183
Merged-chr13-46043199-6,4.857626686,6.233066583,2.120114017,9.514344261,11.50560789,10.89552874,4.403602429,10.63849363
Merged-chr11-101232331-5,7.117897839,2.774394521,2.120114017,14.76899845,5.684324919,8.562242744,4.004135459,9.671855371
Merged-chr5-114625786-2,5.38716003,1.450305805,3.846751439,5.525170884,3.601082098,16.67060734,3.561405758,8.598953441
Merged-chr2-3916551-7,8.481570404,1.543019418,5.325370907,10.33639139,10.05326886,16.67060734,5.116653576,12.35342253
Merged-chr11-70112987-3,4.356971098,1.450305805,3.846751439,8.80957802,3.601082098,10.89552874,3.218009447,7.768729619
Merged-chr19-5195872-6,4.857626686,0.784950645,2.253568976,8.80957802,10.23944051,0,2.632048769,6.349672843
Merged-chr13-81107640-8,3.890143056,1.450305805,7.168349098,10.39591812,11.19751682,8.562242744,4.16959932,10.05189256
Merged-chr2-145567092-17,6.086594589,2.774394521,2.253568976,10.39591812,11.19751682,5.200965315,3.704852695,8.931466752
Merged-chr17-5138914-4,7.500605856,9.297304305,2.019544505,12.17706177,16.73417135,16.43152432,6.272484889,15.11425248
Merged-chr1-77488118-7,4.233833095,3.513151424,4.852879588,4.801990711,5.363516458,20.14462202,4.199954702,10.1033764
Merged-chr19-58104760-18,6.726762734,6.233066583,2.120114017,9.514344261,15.83913454,10.89552874,5.026647778,12.08300251
Merged-chr13-109652821-6,1.114754386,3.513151424,2.019544505,9.526068654,5.438329456,1.012385061,2.215816772,5.32559439
Merged-chr11-34762897-14,6.812156826,1.450305805,2.120114017,8.166181872,11.50560789,5.265942068,3.460858883,8.312577277
Merged-chr11-4984446-3,6.96207082,1.450305805,3.846751439,11.72439219,6.80754012,10.89552874,4.086376021,9.809153683
Merged-chr12-100967387-6,4.857626686,3.703246604,2.120114017,15.14146222,5.363516458,5.11678361,3.560329102,8.540587429
Merged-chr13-24323617-5,5.893444141,3.703246604,2.253568976,9.514344261,8.013475182,10.89552874,3.950086574,9.474449394
Merged-chr17-46525793-3,4.195670466,3.703246604,2.253568976,12.17706177,3.601082098,8.562242744,3.384162015,8.113462204
Merged-chr4-132573470-4,7.996269281,6.233066583,2.120114017,11.72439219,5.04330652,22.42288284,5.449816627,13.06352718
Merged-chr16-26284904-8,4.196379074,1.543019418,8.967237463,4.801990711,10.29888574,20.14462202,4.902211985,11.74849949
Merged-chr3-122573607-11,6.726762734,3.703246604,7.168349098,8.166181872,19.76754877,14.22886401,5.866119479,14.05419822
Merged-chr16-10300898-2,2.635628186,1.450305805,2.120114017,8.80957802,5.04330652,1.012385061,2.068682669,4.955089867
Merged-chr4-59298885-4,3.931186282,3.703246604,4.852879588,10.39591812,8.616796932,10.89552874,4.162437491,9.969414597
Merged-chr11-80523065-16,7.448962855,3.703246604,3.846751439,12.17706177,10.23944051,13.49846748,4.999653633,11.97165659
Merged-chr14-54637162-3,7.117897839,1.450305805,2.019544505,8.166181872,8.616796932,8.562242744,3.529249383,8.448407183
Merged-chr17-84226632-18,7.43205234,6.233066583,2.253568976,17.15009365,10.05326886,10.89552874,5.3062293,12.69963042
Merged-chr14-19415779-23,4021.791054,6356.781507,6855.064934,10682.49431,11879.97441,18672.98544,5744.545832,13745.15139
Merged-chr5-4758146-14,7.060503904,19.5592663,5.325370907,22.35341719,35.23417735,18.80012802,10.64838037,25.46257419
Merged-chr17-84215440-10,7.448962855,2.774394521,2.019544505,10.33639139,5.438329456,13.49846748,4.080967294,9.757729442
Merged-chr14-27123744-3,3.492411343,1.450305805,4.852879588,9.514344261,8.616796932,5.265942068,3.265198912,7.799027754
Merged-chr1-52100635-6,2.951189702,7.026302849,2.253568976,10.33639139,5.363516458,13.49846748,4.077020509,9.732791776
Merged-chr9-35305456-18,4029.93533,7231.64553,8072.240483,11401.41722,12237.00285,22503.31081,6444.607114,15380.57696
Merged-chr2-52828244-5,3.603441761,1.450305805,2.019544505,2.929293184,8.013475182,5.928693338,2.357764024,5.623820568
Merged-chrX-135753070-3,6.812156826,6.233066583,2.253568976,12.17706177,11.08664101,13.22427986,5.099597462,12.16266088
Merged-chr3-152149505-6,3.809903283,2.774394521,5.325370907,12.17706177,11.08664101,5.11678361,3.96988957,9.46016213
Merged-chr2-153549620-7,9.521763001,10.39186719,2.253568976,17.36745381,18.7723076,16.67060734,7.389066389,17.60345625
Merged-chr11-110410004-8,3.089440803,6.436595288,0,8.80957802,8.616796932,5.265942068,3.175345364,7.564105673
Merged-JH584304.1-73135-15,231.3019229,469.1506585,509.6076548,898.0058066,719.6174183,1263.862306,403.3534121,960.495177
Merged-chr19-16599468-3,3.890143056,6.233066583,3.846751439,9.526068654,10.23944051,13.49846748,4.656653693,11.08799221
Merged-chr4-101349586-10,6.90469616,6.233066583,0.914776257,8.166181872,8.616796932,16.67060734,4.684179667,11.15119538
Merged-chrX-11696772-4,4.356971098,3.703246604,2.253568976,11.72439219,1.930865925,10.89552874,3.437928893,8.183595618
Merged-chr5-136929234-11,10.59868574,2.774394521,3.846751439,15.14146222,5.684324919,20.14462202,5.7399439,13.65680305
Merged-chr1-171660592-4,8.731028357,1.450305805,2.253568976,10.39591812,5.684324919,13.49846748,4.144967713,9.859570173
Merged-chr3-142273466-6,6.419716249,2.774394521,2.253568976,11.72439219,10.23944051,5.265942068,3.815893249,9.076591589
Merged-chr10-22142790-20,10.59868574,46.91913258,50.53416627,100.711438,49.23708108,107.0017236,36.0173282,85.65008089
Merged-chr2-158156664-5,5.893444141,1.450305805,2.253568976,8.80957802,5.438329456,8.562242744,3.199106307,7.603383407
Merged-chr8-105500029-3,6.96207082,3.703246604,0,8.166181872,8.616796932,8.562242744,3.555105808,8.448407183
Merged-chr6-72534287-6,8.719816764,6.436595288,2.253568976,12.17706177,12.51487173,16.67060734,5.803327009,13.78751361
Merged-chr7-79346092-3,4.195670466,0.784950645,3.846751439,4.801990711,10.23944051,5.928693338,2.942457517,6.99004152
Merged-chr4-135960918-7,10.82454565,6.436595288,2.253568976,16.15338584,10.05326886,20.14462202,6.504903305,15.45042557
Merged-chr7-16463430-5,6.726762734,3.703246604,2.253568976,14.76899845,10.23944051,5.11678361,4.227859438,10.04174086
Merged-chr5-23114432-9,7.448962855,6.233066583,19.27747028,35.2673387,26.08362741,16.86212781,10.98649991,26.07103131
Merged-chr8-94934085-2,3.931186282,2.774394521,2.120114017,8.166181872,10.23944051,2.536525208,2.941898273,6.980715863
Merged-chr9-13526460-2,4.196379074,3.513151424,2.120114017,4.725041846,5.363516458,13.22427986,3.276548172,7.770946055
Merged-chr17-27083810-15,8.731028357,6.233066583,2.253568976,14.98793992,5.684324919,20.14462202,5.739221305,13.60562895
Merged-chr16-89884065-3,3.089440803,1.543019418,2.120114017,5.525170884,5.363516458,5.11678361,2.250858079,5.335156984
Merged-chr7-48138183-6,5.38716003,8.81725382,7.168349098,17.15009365,20.2847684,13.22427986,7.124254316,16.88638064
Merged-chr12-31416193-21,7.117897839,3.703246604,7.168349098,8.80957802,17.14394049,16.67060734,5.996497847,14.20804195
Merged-chr2-153446333-4,9.229490703,1.450305805,2.253568976,10.33639139,6.80754012,13.49846748,4.311121828,10.214133
Merged-chr8-127592916-8,6.079502033,1.450305805,10.69610608,12.17706177,14.53339943,16.43152432,6.075304639,14.38066184
Merged-chr1-174055448-6,4.233833095,6.233066583,3.846751439,11.72439219,5.684324919,16.43152432,4.771217039,11.28008048
Merged-chr19-55587846-6,6.249578193,6.436595288,5.325370907,10.39591812,11.19751682,20.98398127,6.003848129,14.19247207
Merged-chr1-87873254-19,7.500605856,2.774394521,4.852879588,5.525170884,16.73417135,13.49846748,5.042626655,11.9192699
Merged-chr12-69758022-10,3.492411343,3.703246604,3.846751439,9.514344261,8.013475182,8.562242744,3.680803129,8.696687396
Merged-JH584304.1-113308-9,215.3137904,422.8598677,426.3320535,674.5779046,680.0803083,1159.545207,354.8352372,838.0678066
Merged-chr7-128359337-5,6.419968726,9.297304305,2.019544505,15.14146222,12.51487173,14.22886401,5.912272512,13.96173265
Merged-chr5-121255165-7,6.90469616,1.543019418,4.852879588,15.14146222,5.363516458,10.89552874,4.433531722,10.46683581
Merged-chr4-146167862-13,11.95594864,19.97170524,16.18402104,26.42873406,42.1166672,44.89010159,16.03722497,37.81183428
Merged-chr7-29247496-5,5.38716003,2.774394521,2.120114017,10.33639139,8.616796932,5.265942068,3.427222856,8.073043463
Merged-chr9-3038037-11,169.5212578,255.8330795,282.5711454,486.2335648,395.8131266,785.351299,235.9751609,555.7993301
Merged-chr16-21815106-8,7.43205234,3.703246604,3.846751439,11.72439219,10.05326886,13.49846748,4.994016794,11.75870951
Merged-chr11-51800980-2,6.249578193,0.784950645,0,5.409390012,8.616796932,2.536525208,2.344842946,5.520904051
Merged-chr10-39067145-4,3.809903283,3.703246604,5.325370907,5.525170884,11.19751682,13.49846748,4.279506931,10.07371839
Merged-chr6-52226192-4,4.233833095,7.026302849,2.120114017,14.76899845,11.50560789,5.200965315,4.46008332,10.49185722
Merged-chr17-68167542-4,3.890143056,3.513151424,2.253568976,5.525170884,8.616796932,8.562242744,3.218954485,7.568070187
Merged-chr6-40584561-12,4.233833095,2.774394521,2.253568976,5.525170884,10.29888574,5.928693338,3.087265531,7.250916654
Merged-chr14-20508582-15,5.465560712,6.233066583,2.253568976,11.72439219,6.80754012,14.22886401,4.65073209,10.92026544
Merged-chr17-75370287-4,2.985610272,3.513151424,2.120114017,4.725041846,10.23944051,5.265942068,2.872958571,6.743474808
Merged-chr19-37489057-16,13.8191104,2.774394521,2.253568976,10.33639139,22.99518965,10.89552874,6.282357966,14.74236993
Merged-chrX-163996941-14,4.233833095,6.436595288,2.253568976,8.80957802,8.013475182,13.49846748,4.30799912,10.10717356
Merged-chr6-80440341-6,2.436195754,3.513151424,2.253568976,2.929293184,11.19751682,5.11678361,2.734305385,6.414531205
Merged-chr10-3996623-4,4.559205934,7.026302849,2.019544505,10.39591812,8.013475182,13.49846748,4.535017763,10.63595359
Merged-chr3-95609382-13,10.68677871,3.703246604,2.120114017,9.526068654,12.51487173,16.67060734,5.503379777,12.90384924
Merged-chr4-147437172-14,7.421374104,20.05925244,13.35823959,17.15009365,26.08362741,52.47723817,13.61295538,31.90365308
Merged-chr6-50060116-10,13.59030805,9.297304305,5.325370907,21.41116753,11.19751682,33.42965292,9.404327754,22.01277909
Merged-chr11-27055733-6,3.089440803,1.450305805,2.253568976,5.409390012,5.363516458,5.11678361,2.264438528,5.29656336
Merged-chr13-52535751-3,2.985610272,2.774394521,2.019544505,10.33639139,1.930865925,5.928693338,2.593183099,6.065316884
Merged-chr14-60712480-5,5.893444141,1.543019418,2.253568976,5.525170884,11.19751682,5.928693338,3.230010845,7.550460347
Merged-chr2-12292552-10,8.905648924,6.436595288,5.325370907,15.14146222,16.73417135,16.43152432,6.88920504,16.10238596
Merged-chr16-24460499-2,3.089440803,1.450305805,0.914776257,1.452128245,5.363516458,5.928693338,1.818174288,4.24811268
Merged-GL456392.1-22152-15,160.0206345,540.3185315,569.6151169,1048.548295,578.4980946,1338.504841,423.3180943,988.5170769
Merged-chr6-22409049-5,4.857626686,6.436595288,2.253568976,10.39591812,8.013475182,13.22427986,4.515930317,10.54455772
Merged-chr10-8881868-8,11.07740292,3.703246604,4.852879588,16.67233223,18.25000117,10.89552874,6.544509704,15.27262071
Merged-chr4-147404534-6,6.086594589,13.47834056,16.18402104,15.81206311,25.89525796,41.71514349,11.91631873,27.80748819
Merged-chr1-107339641-6,3.089440803,0,3.846751439,5.525170884,5.438329456,5.200965315,2.312064081,5.388155218
Merged-chr11-51875236-12,2.985610272,7.026302849,2.120114017,15.14146222,8.013475182,5.11678361,4.044009046,9.423907004
Merged-chr16-25964045-6,3.492411343,1.543019418,8.967237463,5.525170884,10.23944051,16.86212781,4.667556075,10.87557973
Merged-chr3-60601866-8,6.419716249,1.450305805,2.253568976,9.526068654,5.485414559,8.562242744,3.374530343,7.857908652
Merged-chr4-97936565-7,3.603441761,1.450305805,3.846751439,9.526068654,11.19751682,0,2.966833002,6.907861825
Merged-chr5-85772217-5,4.559205934,3.703246604,3.846751439,9.514344261,13.55945172,5.11678361,4.036401326,9.396859864
Merged-chrX-102113318-2,5.38716003,3.703246604,2.120114017,9.514344261,8.013475182,8.562242744,3.736840217,8.696687396
Merged-chr7-46062726-2,3.890143056,1.450305805,3.846751439,4.801990711,8.013475182,8.562242744,3.0624001,7.125902879
Merged-chr16-5447710-5,2.985610272,2.774394521,2.253568976,8.166181872,5.363516458,5.11678361,2.671191256,6.21549398
Merged-chr12-105722843-5,7.448962855,3.513151424,2.120114017,11.72439219,5.485414559,13.22427986,4.360742765,10.14469554
Merged-chr13-10220696-6,4.857626686,7.026302849,2.253568976,10.39591812,17.3743698,5.11678361,4.712499504,10.96235718
Merged-chr4-102824715-9,3.890143056,1.450305805,4.852879588,8.80957802,8.956426278,5.928693338,3.39777615,7.898232545
Merged-chr9-107356183-2,4.233833095,1.543019418,0,5.525170884,5.363516458,2.536525208,1.925617504,4.47507085
Merged-chr11-94689120-4,6.33854016,1.450305805,0.914776257,0.711725334,8.616796932,10.89552874,2.901207407,6.741350335
Merged-chr6-67029526-6,4.356971098,3.513151424,2.120114017,14.98793992,5.684324919,2.536525208,3.330078846,7.736263349
Merged-chr19-8763506-4,6.086594589,2.774394521,2.120114017,9.514344261,10.05326886,5.928693338,3.660367709,8.49876882
Merged-chr16-75343450-8,3.492411343,2.774394521,5.325370907,14.98793992,6.80754012,5.11678361,3.864058924,8.97075455
Merged-chr16-30961387-6,4.559205934,1.450305805,0.914776257,5.525170884,8.013475182,2.536525208,2.308095999,5.358390425
Merged-chr2-73277163-2,3.931186282,1.543019418,2.120114017,10.33639139,2.073015563,5.200965315,2.531439906,5.870124089
Merged-chr4-95830534-10,7.500605856,12.82737851,2.253568976,17.15009365,18.7723076,16.43152432,7.527184447,17.45130852
Merged-chr8-120694424-3,8.017947585,3.703246604,3.846751439,17.36745381,5.485414559,13.22427986,5.189315209,12.02571608
Merged-chr11-11667688-9,7.421374104,3.703246604,0.914776257,11.72439219,10.23944051,5.928693338,4.013132322,9.297508679
Merged-chr3-137831347-6,7.117897839,3.703246604,4.852879588,15.14146222,10.23944051,10.89552874,5.224674677,12.09214382
Merged-chr19-45813460-5,4.559205934,3.703246604,0,10.39591812,3.601082098,5.11678361,2.754150846,6.371261276
Merged-chr15-83419706-6,8.731028357,1.543019418,5.325370907,14.98793992,12.51487173,8.562242744,5.199806227,12.0216848
Merged-chr12-25648843-7,6.079502033,2.774394521,2.120114017,14.76899845,5.485414559,5.11678361,3.658003524,8.45706554
Merged-chr1-85258840-5,1.925545713,8.9367604,10.69610608,15.14146222,11.08664101,23.56871802,7.186137398,16.59894042
Merged-chr18-37910384-3,4.356971098,1.450305805,2.253568976,10.39591812,5.684324919,2.536525208,2.686948626,6.205589416
Merged-chr19-40371874-7,5.38716003,1.543019418,5.325370907,11.72439219,8.013475182,8.562242744,4.085183452,9.433370039
Merged-chr4-67473222-5,3.018864042,3.513151424,4.852879588,9.514344261,11.50560789,5.265942068,3.794965018,8.76196474
Merged-chr13-43547068-17,7.43205234,2.774394521,2.120114017,9.514344261,5.438329456,13.49846748,4.108853626,9.483713732
Merged-JH584304.1-98156-14,151.014361,356.587379,446.3193357,697.7185792,533.4017117,970.4491795,317.9736919,733.8564901
Merged-chr11-68954842-4,7.392040609,1.450305805,2.253568976,5.525170884,11.50560789,8.562242744,3.698638463,8.531007173
Merged-chrX-169434094-15,10.33691393,8.81725382,13.35823959,20.90145927,33.04939146,20.98398127,10.83746911,24.97827733
Merged-chr6-148436596-5,4.196379074,3.703246604,5.325370907,9.526068654,10.05326886,10.89552874,4.408332195,10.15828875
Merged-chr6-127542160-6,3.492411343,1.450305805,3.846751439,4.801990711,10.23944051,5.200965315,2.929822862,6.747465512
Merged-chr12-26391256-21,7.500605856,6.436595288,3.846751439,17.76124601,8.956426278,14.22886401,5.927984194,13.64884543
Merged-chr9-66615297-7,8.547217234,2.774394521,2.019544505,8.166181872,5.684324919,16.86212781,4.447052087,10.23754487
Merged-chr11-78453879-8,6.249578193,3.513151424,0.914776257,8.166181872,11.19751682,5.200965315,3.559168625,8.188221336
Merged-chr10-94858878-6,6.812156826,3.513151424,2.253568976,14.98793992,8.013475182,5.928693338,4.192959075,9.64336948
Merged-chr10-121459246-3,3.018864042,1.450305805,2.120114017,5.525170884,8.616796932,1.012385061,2.196427955,5.051450959
Merged-chr11-49425782-10,4.233833095,8.81725382,7.168349098,9.526068654,14.53339943,22.42288284,6.739812004,15.49411697
Merged-chrX-14739179-12,4.857626686,3.703246604,3.846751439,4.725041846,10.29888574,13.49846748,4.13587491,9.507465022
Merged-chr1-171567029-14,8.719816764,3.513151424,0.914776257,5.525170884,8.013475182,16.67060734,4.382581482,10.06975114
Merged-chr19-38597561-4,3.089440803,1.450305805,4.852879588,5.409390012,10.23944051,5.928693338,3.130875399,7.192507953
Merged-chr4-147420330-6,4.559205934,15.37753141,19.19859493,24.68876402,29.10976078,36.0753833,13.04511076,29.95796937
Merged-chr9-64691370-2,4.356971098,1.450305805,3.846751439,2.142870329,3.5946972,16.43152432,3.218009447,7.389697283
Merged-chr3-96440801-2,2.985610272,3.513151424,2.019544505,8.80957802,5.485414559,5.265942068,2.8394354,6.520311549
Merged-chrX-36229521-2,5.38716003,0.784950645,2.253568976,4.801990711,8.616796932,5.928693338,2.808559884,6.449160327
Merged-chr9-48755717-3,6.249578193,2.774394521,3.846751439,11.72439219,3.601082098,14.22886401,4.290241384,9.851446099
Merged-chr16-23492971-5,7.392040609,6.436595288,2.120114017,14.76899845,16.73417135,5.11678361,5.316249971,12.20665114
Merged-chr10-121116653-18,7.117897839,6.233066583,2.253568976,10.39591812,14.53339943,10.89552874,5.201511133,11.94161543
Merged-chr7-44561212-8,7.060503904,6.436595288,3.846751439,14.76899845,11.50560789,13.49846748,5.781283544,13.25769127
Merged-chr5-105062623-5,5.38716003,9.24660144,4.852879588,8.166181872,22.99518965,13.49846748,6.495547019,14.886613
Merged-chr17-15812543-8,4.196379074,3.703246604,7.168349098,14.76899845,14.53339943,5.200965315,5.022658259,11.50112107
Merged-chr3-101313576-18,12.91659004,9.297304305,5.325370907,23.7117614,30.76827002,8.562242744,9.179755084,21.01409139
Merged-chr9-71771230-3,4.196379074,2.774394521,5.325370907,9.514344261,10.05326886,8.562242744,4.098714834,9.376618622
Merged-chr17-31282064-12,7.117897839,1.543019418,0.914776257,8.166181872,11.19751682,2.536525208,3.191897838,7.300074633
Merged-chr4-146495150-5,4.233833095,8.81725382,11.17194833,16.15338584,18.25000117,20.98398127,8.074345082,18.46245609
Merged-chr16-45096263-16,2.985610272,6.233066583,7.168349098,4.801990711,12.51487173,20.14462202,5.462341984,12.48716149
Merged-chr11-63898907-8,2.985610272,8.9367604,3.846751439,8.166181872,11.19751682,16.67060734,5.256374037,12.01143534
Merged-chr13-100213890-8,6.079502033,7.026302849,0,5.525170884,15.83913454,8.562242744,4.368601627,9.975516056
Merged-chr11-102054030-3,4.356971098,1.450305805,3.846751439,14.76899845,2.073015563,5.200965315,3.218009447,7.347659776
Merged-chr6-108165104-3,3.809903283,1.543019418,2.120114017,3.014684493,11.50560789,2.536525208,2.491012239,5.685605864
Merged-chr6-112490919-14,6.33854016,6.233066583,2.253568976,8.80957802,11.50560789,13.49846748,4.94172524,11.2712178
Merged-chr5-76784438-10,4.233833095,2.774394521,5.325370907,12.17706177,5.04330652,10.89552874,4.111199508,9.371965677
Merged-chr7-106617172-9,4.857626686,7.026302849,3.846751439,8.166181872,11.19751682,16.43152432,5.243560325,11.931741
Merged-chr2-29191630-16,6.96207082,8.81725382,2.253568976,14.98793992,12.51487173,13.49846748,6.010964539,13.66709304
Merged-chr16-20241152-4,4.857626686,3.513151424,0.914776257,10.39591812,5.485414559,5.200965315,3.095184789,7.027432665
Merged-chr4-132555732-11,6.13701727,8.9367604,3.846751439,17.76124601,5.04330652,20.14462202,6.306843036,14.31639152
Merged-chr19-55139493-10,4.857626686,8.81725382,4.852879588,15.14146222,10.23944051,16.67060734,6.175920031,14.01717002
Merged-chr1-74206039-8,8.719816764,1.450305805,2.019544505,11.72439219,5.04330652,10.89552874,4.063222358,9.221075817
Merged-chr19-43959378-16,7.421374104,6.436595288,5.325370907,14.76899845,8.616796932,20.14462202,6.394446766,14.51013913
Merged-chr19-20362365-9,3.890143056,1.450305805,7.168349098,9.514344261,5.363516458,13.49846748,4.16959932,9.458776066
Merged-chr2-51089724-9,6.13701727,13.47834056,7.168349098,17.76124601,14.53339943,28.45772802,8.927902309,20.25079115
Merged-chr4-115101821-13,2.985610272,2.774394521,4.852879588,9.526068654,8.616796932,5.928693338,3.537628127,8.023852975
Merged-chr10-61064885-2,3.603441761,2.774394521,2.120114017,3.014684493,5.363516458,10.89552874,2.8326501,6.424576564
Merged-chr18-88931569-4,3.089440803,1.543019418,4.852879588,5.525170884,10.05326886,5.928693338,3.161779936,7.169044361
Merged-chr6-50223171-4,6.419716249,9.297304305,0.914776257,15.14146222,5.684324919,16.86212781,5.54393227,12.56263832
Merged-chr14-59643788-4,3.089440803,6.233066583,2.019544505,9.526068654,10.23944051,5.928693338,3.780683964,8.564734167
Merged-chr10-53421761-11,3.018864042,6.436595288,2.019544505,9.526068654,11.19751682,5.265942068,3.825001278,8.663175847
Merged-chr8-123077389-7,6.726762734,2.774394521,3.846751439,5.525170884,11.19751682,13.49846748,4.449302898,10.07371839
Merged-chr19-59918401-5,3.931186282,2.774394521,5.325370907,11.72439219,10.23944051,5.265942068,4.010317237,9.076591589
Merged-chr9-75427659-3,6.419968726,1.450305805,2.120114017,11.72439219,5.684324919,5.200965315,3.330129516,7.536560808
Merged-chr13-88821828-10,6.96207082,14.3541771,8.967237463,20.90145927,31.19996769,16.43152432,10.09449513,22.84431709
Merged-chr16-13409981-3,4.233833095,6.233066583,2.120114017,8.166181872,6.80754012,13.49846748,4.195671232,9.490729824
Merged-chr2-152012687-9,11.56783579,10.39186719,13.19774147,24.14163207,32.951391,22.42288284,11.71914815,26.50530197
Merged-chr10-69919081-18,4.196379074,3.513151424,2.120114017,5.525170884,11.50560789,5.200965315,3.276548172,7.410581363
Merged-chr14-85965363-6,2.633833323,2.774394521,5.325370907,5.409390012,5.363516458,13.49846748,3.57786625,8.090457983
Merged-chr7-118232818-10,6.96207082,3.703246604,3.846751439,9.526068654,10.05326886,13.22427986,4.837356288,10.93453912
Merged-chr2-166980319-5,11.07740292,3.513151424,0.914776257,9.526068654,5.363516458,20.14462202,5.168443534,11.67806904
Merged-chr10-18005482-4,3.603441761,1.450305805,2.120114017,2.929293184,8.013475182,5.265942068,2.391287194,5.402903478
Merged-chr5-4187008-15,7.43205234,7.026302849,2.120114017,9.514344261,11.50560789,16.43152432,5.526156402,12.48382549
Merged-chr11-87666716-10,10.33691393,7.026302849,2.253568976,18.87766719,11.19751682,14.22886401,6.538928585,14.76801601
Merged-chr2-25185919-3,3.931186282,7.026302849,2.253568976,9.526068654,6.80754012,13.49846748,4.403686036,9.944025418
Merged-GL456390.1-19126-2,5.893444141,24.69997814,25.28170529,50.02284049,35.63109352,40.51020881,18.62504252,42.05471427
Merged-chr12-114646619-19,3.089440803,6.436595288,7.263974308,14.76899845,14.53339943,8.562242744,5.596670133,12.62154687
Merged-chr3-136692236-17,8.905648924,1.450305805,4.852879588,12.17706177,13.55945172,8.562242744,5.069611439,11.43291874
Merged-chr4-8988540-10,3.890143056,1.543019418,7.263974308,8.166181872,3.601082098,16.86212781,4.232378927,9.543130593
