Peaks,YoungWT1_Ly6Chigh,YoungWT2_Ly6Chigh,YoungWT3_Ly6Chigh,OldWT1_Ly6Chigh,OldWT2_Ly6Chigh,OldWT3_Ly6Chigh,y,o
Merged-chr19-45176469-21,46.13576248,36.68289704,40.45854654,22.38499333,17.3743698,13.49846748,41.09240202,17.7526102
Merged-chr16-11254387-23,139.0113814,125.7955028,111.5588642,65.88881068,71.67608357,25.03477711,125.4552495,54.19989045
Merged-chr3-79089233-9,8.547217234,13.51685011,19.19859493,9.526068654,2.376241469,5.928693338,13.75422076,5.94366782
Merged-chr16-97845628-3,4.196379074,8.81725382,10.69610608,1.452128245,3.601082098,5.200965315,7.903246325,3.418058553
Merged-chr12-75596337-24,116.1334183,137.8188638,127.0467637,47.83262654,73.45685584,43.53861982,126.9996819,54.94270073
Merged-chr18-10610222-21,134.6202744,115.6242697,111.2460956,24.35494653,80.54924192,51.49708062,120.4968799,52.13375636
Merged-chr10-11280913-24,115.8613207,124.9845729,152.82862,47.16275754,71.67608357,51.49708062,131.2248379,56.77864058
Merged-chr16-36770354-3,6.249578193,12.82737851,2.120114017,2.12677581,1.930865925,5.11678361,7.06569024,3.058141782
Merged-chr7-141902513-18,106.3142367,72.83247283,78.97921157,58.68790002,27.58379893,25.49600081,86.0419737,37.25589992
Merged-chr13-32801967-24,124.3486899,134.1244188,139.4111924,75.06057009,71.79900603,25.48192758,132.6281004,57.4471679
Merged-chr12-78861655-24,141.0181361,135.4103052,117.0913609,76.25912251,59.43697393,34.77699702,131.1732674,56.82436449
Merged-chr9-53536875-18,189.3896119,194.5764027,246.992685,151.3519446,66.95504624,55.14561631,210.3195665,91.15086905
Merged-chr5-119359916-12,13.70099835,24.69997814,19.27747028,11.72439219,8.013475182,5.265942068,19.22614892,8.334603147
Merged-chr5-139150107-20,127.8168265,157.0765456,148.965148,65.19933793,92.84195581,30.1511487,144.6195067,62.73081415
Merged-chr17-87405765-22,103.4811319,84.57912054,89.43210576,42.2707418,52.63792785,25.48192758,92.49745273,40.13019908
Merged-chr8-64733727-18,103.6794929,190.9560844,305.3463486,79.82434382,108.0395703,72.49700388,199.9939753,86.78697267
Merged-chr1-60180419-21,169.1765142,194.6164746,198.9495919,79.39349068,129.0783871,35.81748527,187.5808602,81.42978768
Merged-chr17-35916830-22,168.1690684,109.8930903,83.90924617,63.41377282,32.88579434,60.90749638,120.657135,52.40235451
Merged-chr12-40223341-24,124.5438948,315.5375799,308.8206277,79.80478926,165.7017152,79.86012902,249.6340341,108.4555445
Merged-chr1-133131192-24,133.004939,182.5960453,134.4411753,65.19933793,76.90172907,53.54787487,150.0140532,65.21631396
Merged-chr8-95434939-18,147.6759505,141.4554081,148.6384756,97.82063905,67.05439058,25.48192758,145.9232781,63.45231907
Merged-chr3-81099384-2,4.233833095,7.026302849,15.25878071,5.409390012,3.5946972,2.536525208,8.839638885,3.846870807
Merged-chr14-7858567-8,9.802859823,12.82737851,10.69610608,3.014684493,8.956426278,2.536525208,11.10878147,4.83587866
Merged-chr10-118628166-2,4.356971098,9.297304305,5.325370907,2.12677581,3.601082098,2.536525208,6.32654877,2.754794372
Merged-chr9-123529636-16,180.6612816,269.0166749,202.2855234,90.66204858,157.527051,35.70838066,217.32116,94.63249341
Merged-chr5-105056234-5,5.465560712,6.233066583,13.35823959,3.014684493,5.363516458,2.536525208,8.352288962,3.638242053
Merged-chr18-60526280-21,171.8080943,146.9222838,129.7439929,52.20990343,51.74602402,91.40622241,149.491457,65.12071662
Merged-chr5-32458944-21,123.5856612,87.94963802,134.3712683,45.17632545,63.78484549,41.72873148,115.3021892,50.22996747
Merged-chr1-171895424-6,10.94822895,9.24660144,7.168349098,4.725041846,1.930865925,5.265942068,9.121059829,3.973949946
Merged-chr11-117057057-4,4.195670466,9.24660144,2.019544505,2.12677581,3.601082098,1.012385061,5.153938804,2.246747656
Merged-chr19-37147362-5,9.802859823,12.82737851,15.75244714,4.725041846,6.80754012,5.200965315,12.79422849,5.577849094
Merged-chr2-101472946-21,7.392040609,18.12131032,25.78141922,11.72439219,5.438329456,5.200965315,17.09825672,7.45456232
Merged-chr15-93275389-23,76.38086405,196.5948204,208.2635942,52.20990343,106.1320617,51.49708062,160.4130929,69.94634858
Merged-chr7-118712499-17,89.05648924,116.6066294,125.1850104,59.37188307,51.09311675,33.80568951,110.2827097,48.09022978
Merged-chr12-103425933-24,124.4875656,181.7650498,183.4962481,106.2480807,43.74384237,63.62677322,163.2496212,71.2062321
Merged-chr3-121159814-3,5.38716003,3.513151424,13.35823959,3.014684493,5.684324919,1.012385061,7.419517015,3.237131491
Merged-chr8-64947137-18,108.4701876,134.1244188,136.2608375,81.07254642,32.88579434,51.49708062,126.285148,55.15180713
Merged-chr10-108091124-5,3.603441761,6.233066583,11.17194833,5.409390012,1.235471798,2.536525208,7.002818891,3.060462339
Merged-chr12-76822471-12,6.419716249,10.39186719,20.71505342,5.525170884,5.684324919,5.200965315,12.50887895,5.470153706
Merged-chr15-93336993-23,65.89150649,76.12938565,91.73638103,40.84110689,27.58379893,33.80568951,77.91909106,34.07686511
Merged-chr19-21510313-8,6.90469616,16.3060414,15.25878071,8.80957802,5.485414559,2.536525208,12.82317276,5.610505929
Merged-chr18-77837689-22,75.59302554,99.54269457,134.3712683,52.85746812,47.80749766,34.77699702,103.1689961,45.14732093
Merged-chr10-86385823-17,6.33854016,8.9367604,15.75244714,3.014684493,5.363516458,5.200965315,10.34258257,4.526388755
Merged-chr1-78666163-16,14.07820167,19.97170524,21.83704078,10.39591812,8.956426278,5.11678361,18.62898256,8.156376003
Merged-chr5-100070391-12,7.448962855,10.39186719,14.86956662,4.801990711,3.5946972,5.928693338,10.90346556,4.775127083
Merged-chr1-46914566-7,6.419968726,14.3541771,16.18402104,8.166181872,5.485414559,2.536525208,12.31938896,5.396040546
Merged-chr9-96350181-5,9.802859823,13.75143338,13.35823959,4.801990711,5.438329456,5.928693338,12.3041776,5.389671168
Merged-chr10-82083284-6,11.58203902,19.2068918,22.1475531,5.409390012,12.51487173,5.265942068,17.64549464,7.730067937
Merged-chr9-104002611-15,76.38086405,179.2703771,308.0887973,89.45808608,115.8519555,41.70192157,187.9133462,82.33732105
Merged-chr18-5134376-21,115.1406256,86.44923103,70.33995199,45.17632545,39.05394647,34.96349193,90.64326954,39.73125462
Merged-chr16-43889780-22,155.2360822,130.8685349,184.2705344,89.57018656,61.57543066,55.05002618,156.7917172,68.73188113
Merged-chr1-135719668-18,10.33691393,8.81725382,10.69610608,2.929293184,5.04330652,5.11678361,9.950091277,4.363127771
Merged-chr2-38368934-5,8.731028357,7.026302849,13.19774147,4.801990711,5.363516458,2.536525208,9.651690892,4.234010792
Merged-chr8-121806353-13,7.500605856,15.37753141,11.17194833,2.929293184,6.80754012,5.200965315,11.35002853,4.979266206
Merged-chr8-80753526-8,11.15226453,9.297304305,15.25878071,4.725041846,5.04330652,5.928693338,11.90278318,5.232347235
Merged-chr1-183979963-21,132.4696693,177.9103866,218.0314142,61.08627173,97.16770562,74.15064884,176.1371567,77.46820873
Merged-chr8-115599992-7,16.13968737,19.5592663,25.78141922,10.33639139,11.50560789,5.200965315,20.49345763,9.014321532
Merged-chr3-79173453-12,31.79399896,70.61613911,56.93655594,29.94622744,23.10437859,17.05594537,53.11556467,23.36885047
Merged-chr2-124573956-6,3.492411343,10.39186719,16.18402104,5.409390012,6.80754012,1.012385061,10.02276652,4.409771731
Merged-chr2-31082867-21,77.19256248,47.73608773,39.19879787,32.57495128,20.8425247,18.80012802,54.70914936,24.07253467
Merged-chr1-194995392-24,30.43297294,60.1727312,78.97921157,22.35341719,27.21876591,25.05653027,56.52830524,24.87623779
Merged-chr7-143830117-18,124.3486899,137.8188638,207.1422713,95.69024401,65.66765716,45.18122199,156.4366083,68.84637439
Merged-chr2-19657685-22,122.3147534,159.4771547,162.5469908,76.33975548,75.7047159,43.53861982,148.1129663,65.19436373
Merged-chr18-32407488-14,70.96083105,94.20834922,111.5588642,33.39795503,61.71255613,26.70961044,92.24268149,40.6067072
Merged-chr17-83908980-10,22.6200319,24.69997814,20.71505342,15.81206311,8.956426278,5.200965315,22.67835449,9.989818234
Merged-chr1-159812917-24,42.1321059,125.7955028,159.9331025,38.64253544,75.7047159,30.1511487,109.2869037,48.16613335
Merged-chr5-148928762-19,119.2896885,124.3176538,148.2989003,43.92058406,107.8875247,21.06056514,130.6354142,57.6228913
Merged-chr12-52424803-9,7.392040609,14.3541771,15.25878071,5.525170884,5.684324919,5.11678361,12.33499947,5.442093138
Merged-chr7-27397792-4,6.726762734,7.026302849,15.75244714,5.525170884,2.376241469,5.11678361,9.835170908,4.339398654
Merged-chr9-80002956-7,6.33854016,14.3541771,13.19774147,4.801990711,5.04330652,5.11678361,11.29681958,4.98736028
Merged-chr8-121792340-18,100.1687072,73.87347916,67.51048775,33.39795503,47.80749766,25.48192758,80.51755804,35.56246009
Merged-chr3-132071135-7,3.492411343,10.39186719,14.86956662,4.801990711,5.363516458,2.536525208,9.584615051,4.234010792
Merged-chr8-10683276-5,15.84903622,13.47834056,19.19859493,9.514344261,6.80754012,5.11678361,16.1753239,7.146222664
Merged-chr13-112012096-4,13.57666987,12.82737851,10.69610608,10.33639139,5.04330652,1.012385061,12.36671815,5.464027657
Merged-chr6-119388799-19,95.41766705,109.8930903,89.43210576,45.17632545,49.23708108,35.81748527,98.24762104,43.41029727
Merged-chr13-96388240-23,115.9876612,121.7080719,122.9069052,55.77492578,50.03866353,53.54787487,120.2008794,53.12048806
Merged-chr10-111837001-8,6.812156826,6.436595288,11.17194833,1.452128245,6.80754012,2.536525208,8.140233481,3.598731191
Merged-chr4-129947510-3,6.90469616,19.97170524,7.168349098,5.525170884,3.601082098,5.928693338,11.34825017,5.01831544
Merged-chr2-127247810-22,130.9098923,98.56036535,111.2460956,59.9431897,60.57774262,30.1511487,113.5721178,50.22402701
Merged-chr1-161482389-24,23.7890622,51.12756541,74.63969445,16.15338584,32.951391,17.05594537,49.85210735,22.05357407
Merged-chr13-30604157-6,7.448962855,10.39186719,15.75244714,2.12677581,6.80754012,5.928693338,11.19775906,4.954336423
Merged-chr18-38381398-13,9.802859823,16.3060414,8.967237463,2.929293184,10.05326886,2.536525208,11.69204623,5.173029084
Merged-chr12-110503577-24,83.35687393,63.73076256,55.12904623,26.6966575,43.97348767,18.80012802,67.40556091,29.8234244
Merged-chr4-148160163-19,45.07412503,51.69115052,54.18140646,19.15527994,31.19996769,16.43152432,50.31556067,22.26225732
Merged-chr9-36767820-18,190.8942339,237.5688806,302.205221,150.9926916,96.44273031,75.86062891,243.5561118,107.7653503
Merged-chr4-140848862-6,10.33691393,8.9367604,15.25878071,4.725041846,5.363516458,5.200965315,11.51081835,5.096507873
Merged-chr15-12204951-23,140.159374,199.5776526,172.1437112,71.9501123,91.64299257,63.06435799,170.6269126,75.55248762
Merged-chr7-111969694-3,3.890143056,7.026302849,15.75244714,3.014684493,3.601082098,5.200965315,8.889631015,3.938910635
Merged-chr11-30943662-8,4.857626686,10.39186719,15.75244714,5.525170884,5.684324919,2.536525208,10.33398034,4.582007004
Merged-chr18-6055811-5,6.086594589,13.51685011,7.168349098,3.014684493,3.5946972,5.265942068,8.923931266,3.958441254
Merged-chr19-55332814-12,8.017947585,13.51685011,13.19774147,4.725041846,5.485414559,5.200965315,11.57751306,5.137140573
Merged-chr11-20762158-11,12.80274964,10.39186719,20.71505342,8.80957802,5.485414559,5.200965315,14.63655675,6.498652631
Merged-chr12-116405326-24,99.62699242,184.6434866,206.6205462,94.08963866,98.88321455,25.03477711,163.6303417,72.66921011
Merged-chr8-94037130-18,124.0118865,110.6916214,115.5725469,33.29678986,80.54924192,41.71514349,116.7586849,51.85372509
Merged-chr9-59749068-6,21.46489741,25.86557736,19.27747028,18.87766719,5.438329456,5.265942068,22.20264835,9.860646238
Merged-chr7-145243257-10,8.017947585,14.3541771,5.325370907,4.725041846,5.04330652,2.536525208,9.232498531,4.101624525
Merged-chr3-129863908-2,4.196379074,8.9367604,2.019544505,2.12677581,2.073015563,2.536525208,5.05089466,2.24543886
Merged-chr6-31216593-16,72.98503671,55.05255134,49.60053932,26.6966575,35.23417735,17.05594537,59.21270912,26.32892674
Merged-chr3-142700971-22,75.74604324,153.2838672,183.4962481,63.12017241,88.09575782,32.22539981,137.5087195,61.14711001
Merged-chr7-64001735-9,53.25578057,51.69115052,40.78303467,19.15527994,28.82281712,16.86212781,48.57665525,21.61340829
Merged-chr12-52638159-4,7.392040609,15.37753141,8.967237463,5.409390012,3.5946972,5.11678361,10.57893649,4.706956941
Merged-chr3-40798680-7,11.81958661,32.07123,14.86956662,9.526068654,11.50560789,5.11678361,19.58679441,8.716153385
Merged-chr3-152115002-15,74.3441694,124.9167154,154.0489762,45.17632545,70.41520524,41.70192157,117.7699537,52.43115075
Merged-chr10-87857407-6,6.90469616,16.3060414,20.44710169,8.80957802,5.363516458,5.265942068,14.55261308,6.479678849
Merged-chr17-17448855-9,8.972108991,16.3060414,16.93811521,8.166181872,5.438329456,5.200965315,14.07208853,6.268492214
Merged-chr10-5824183-24,181.0569947,146.8176383,273.1531549,46.28038567,137.7433016,83.7948563,200.342596,89.27284786
Merged-chr2-80581168-13,11.95594864,24.35468487,21.83704078,4.725041846,10.29888574,10.89552874,19.3825581,8.639818775
Merged-chr5-45844828-9,8.731028357,16.3060414,4.852879588,3.014684493,5.04330652,5.265942068,9.963316448,4.441311027
Merged-chr5-90903600-21,44.13302352,84.31563419,72.39876529,27.62809314,40.94028859,20.98398127,66.949141,29.85078767
Merged-chr15-39320957-18,5.38716003,6.233066583,21.83704078,2.142870329,10.23944051,2.536525208,11.15242246,4.972945349
Merged-chr5-99375933-9,13.88823064,25.86557736,38.10326447,14.98793992,14.53339943,5.200965315,25.95235749,11.57410156
Merged-chr10-42972963-3,2.635628186,12.82737851,2.120114017,2.929293184,2.376241469,2.536525208,5.861040238,2.614019954
Merged-chr2-6193181-6,5.38716003,12.82737851,10.69610608,2.142870329,5.485414559,5.265942068,9.63688154,4.298075652
Merged-chr10-115384909-24,94.46218149,182.5960453,206.6205462,104.9552601,65.66765716,45.18122199,161.2262577,71.93471308
Merged-chr19-33366833-10,6.419716249,8.9367604,20.71505342,4.801990711,5.363516458,5.928693338,12.02384336,5.364733502
Merged-chr10-118768018-3,6.419968726,9.297304305,16.18402104,5.525170884,3.5946972,5.11678361,10.63376469,4.745550565
Merged-chr6-113076957-19,106.20763,211.3072886,103.0319944,79.80478926,62.61983423,45.29245957,140.1823043,62.57236102
Merged-chr13-76098699-24,87.03247812,125.7955028,149.5485488,45.17632545,71.79900603,44.86110281,120.7921766,53.9454781
Merged-chr15-95763077-8,6.419716249,8.9367604,13.35823959,4.801990711,5.485414559,2.536525208,9.57157208,4.274643493
Merged-chr13-104606975-17,47.39354036,75.92931167,93.27106861,24.35494653,55.34594138,17.05594537,72.19797355,32.25227776
Merged-chr4-102493522-9,5.38716003,9.297304305,15.75244714,4.801990711,3.5946972,5.200965315,10.14563716,4.532551075
Merged-chr17-72179916-9,6.90469616,13.51685011,15.75244714,5.409390012,5.485414559,5.265942068,12.0579978,5.386915546
Merged-chr2-107224873-11,18.7816849,34.3886633,73.56659495,16.67233223,23.10437859,16.86212781,42.24564772,18.87961288
Merged-chr4-156252798-4,8.017947585,8.9367604,13.35823959,5.525170884,5.485414559,2.536525208,10.10431586,4.51570355
Merged-chr12-34664968-5,3.603441761,13.51685011,7.168349098,4.801990711,5.04330652,1.012385061,8.096213656,3.619227431
Merged-chr7-28732873-16,35.08825676,23.67601133,21.83704078,11.72439219,11.08664101,13.22427986,26.86710296,12.01177102
Merged-chr8-84979948-16,178.3899816,146.9222838,166.6374574,71.03122229,65.18036102,83.7948563,163.9832409,73.33547987
Merged-chr18-68062171-9,6.90469616,10.39186719,5.325370907,2.929293184,2.073015563,5.11678361,7.540644752,3.373030786
Merged-chr16-55973759-22,119.0723489,141.4554081,151.6278335,94.08963866,58.10071674,32.22539981,137.3851968,61.4719184
Merged-chr12-114562661-21,12.29975988,15.37753141,19.19859493,10.33639139,5.438329456,5.200965315,15.62529541,6.991895387
Merged-chr2-163787908-13,6.419716249,8.9367604,14.86956662,5.525170884,2.073015563,5.928693338,10.07534776,4.508959928
Merged-chr6-42245870-20,36.76233998,89.80266966,88.36324179,40.84110689,38.29205777,17.05594537,71.64275048,32.06303668
Merged-chr10-105841405-24,96.00516436,124.9391113,125.0588601,86.07881625,43.74384237,25.03477711,115.3343786,51.61914524
Merged-chr1-176814764-24,110.4101828,135.4103052,141.674623,45.17632545,93.29670752,34.96349193,129.165037,57.81217497
Merged-chr10-85185388-24,171.6159748,135.1038581,165.8152331,46.28038567,69.6985981,95.5610507,157.5116887,70.51334482
Merged-chr13-14063563-24,194.0677241,182.5960453,202.8534529,109.6945526,124.7213803,25.03477711,193.1724074,86.48357
Merged-chrX-164269507-14,11.58203902,27.96038733,29.2235704,8.80957802,11.08664101,10.89552874,22.92199892,10.26391592
Merged-chr8-34154553-18,86.01319195,73.97281152,81.06522506,24.35494653,48.61892616,34.96349193,80.35040951,35.97912154
Merged-chr12-11328992-14,95.82478243,92.64624853,124.9020326,72.64442608,32.93534325,34.77699702,104.4576879,46.78558878
Merged-chr6-17409892-20,117.9911852,154.277926,154.0489762,95.63705321,57.29351684,38.02255508,142.1060291,63.65104171
Merged-chr18-7869095-21,92.36019772,89.80266966,83.51551221,60.58662619,32.93534325,25.48192758,88.55945986,39.66796567
Merged-chr15-83430506-7,13.43147051,13.51685011,7.263974308,4.725041846,5.485414559,5.11678361,11.40409831,5.109080005
Merged-chr1-177478771-15,13.8191104,15.79713173,38.10326447,11.72439219,10.05326886,8.562242744,22.57316887,10.11330126
Merged-chr12-4211300-12,9.796213817,10.39186719,13.19774147,9.526068654,5.438329456,0,11.12860749,4.988132703
Merged-chr12-72336246-5,2.985610272,16.3060414,10.69610608,4.725041846,3.601082098,5.11678361,9.995919251,4.480969185
Merged-chr10-21847197-10,7.43205234,8.81725382,5.325370907,1.452128245,5.684324919,2.536525208,7.191559022,3.224326124
Merged-chr15-19788194-9,6.079502033,13.51685011,22.1475531,8.166181872,8.013475182,2.536525208,13.91463508,6.238727421
Merged-chr12-54637224-14,24.9028331,16.3060414,15.25878071,5.525170884,14.53339943,5.265942068,18.82255174,8.441504127
Merged-chr4-88094581-22,74.59847803,151.4686843,127.0467637,47.83262654,89.52062155,21.06056514,117.704642,52.80460441
Merged-chr12-38788755-8,6.419968726,6.436595288,11.17194833,4.725041846,5.04330652,1.012385061,8.009504115,3.593577809
Merged-chr12-17544886-24,117.3014416,98.56036535,77.58667996,55.77492578,50.54787218,25.48192758,97.8161623,43.93490851
Merged-chr10-121305615-9,5.38716003,15.37753141,14.86956662,5.525170884,5.363516458,5.11678361,11.87808602,5.335156984
Merged-chr1-79642872-3,3.089440803,9.24660144,10.69610608,2.12677581,5.684324919,2.536525208,7.677382774,3.449208646
Merged-chr7-43444049-19,71.70606212,89.63638861,73.82663484,26.6966575,50.5030032,28.45772802,78.38969519,35.21912957
Merged-chrX-159255723-15,56.75783293,116.6066294,125.7237565,49.91664266,59.48970719,25.05653027,99.69607294,44.82096004
Merged-chr3-37761073-13,10.59868574,15.37753141,16.93811521,2.12677581,8.616796932,8.562242744,14.30477745,6.435271829
Merged-chr6-135188333-9,6.086594589,13.75143338,15.75244714,4.725041846,5.363516458,5.928693338,11.8634917,5.339083881
Merged-chr6-119403205-7,8.017947585,13.51685011,15.75244714,8.80957802,5.438329456,2.536525208,12.42908161,5.594810895
Merged-chr15-66785770-14,6.086594589,6.233066583,10.69610608,2.142870329,5.684324919,2.536525208,7.671922417,3.454573485
Merged-chr1-184783861-7,5.465560712,6.436595288,15.75244714,2.929293184,3.5946972,5.928693338,9.218201047,4.150894574
Merged-chr10-82629791-23,63.04444891,153.5812849,122.9854452,38.64253544,69.46988833,44.86110281,113.2037263,50.99117553
Merged-chr7-89404242-17,65.47802698,60.1727312,89.43210576,39.18593188,27.58379893,30.1511487,71.69428798,32.30695984
Merged-chr2-91441849-3,9.796213817,3.513151424,8.967237463,2.142870329,5.363516458,2.536525208,7.425534235,3.347637332
Merged-chr6-145193661-12,14.5302693,12.82737851,16.18402104,5.409390012,8.956426278,5.265942068,14.51388962,6.543919453
Merged-chr3-144205341-22,96.5870012,101.610347,110.6389494,47.16275754,67.05439058,25.03477711,102.9454325,46.41730841
Merged-chr14-20378480-18,11.56783579,8.9367604,13.19774147,4.725041846,5.363516458,5.11678361,11.23411255,5.068447305
Merged-chr7-51987097-19,82.57102555,135.8477398,164.4383569,102.4884481,44.77493863,25.48192758,127.6190408,57.58177144
Merged-chr2-151587472-17,7.448962855,13.47834056,13.35823959,4.725041846,5.485414559,5.265942068,11.42851434,5.158799491
Merged-chr17-3557857-22,133.2632303,135.8712836,167.6811588,94.08963866,67.05439058,36.0753833,145.6052242,65.73980418
Merged-chr11-121748236-23,45.92948309,29.98746557,32.45958805,17.76124601,20.2847684,10.89552874,36.12551224,16.31384772
Merged-chr2-121449220-22,160.7295797,239.7725847,176.9937881,153.3365231,66.95504624,40.51020881,192.4986508,86.93392605
Merged-chr2-84663080-5,3.809903283,6.233066583,13.35823959,2.929293184,2.376241469,5.265942068,7.800403152,3.523825574
Merged-chr13-48807563-3,4.559205934,8.9367604,2.120114017,2.142870329,2.376241469,2.536525208,5.205360117,2.351879002
Merged-chr13-29986210-24,151.0149659,179.2703771,238.4507292,107.1585226,114.3739753,35.45787196,189.5786907,85.66345662
Merged-chr6-53986389-6,11.07740292,13.75143338,8.967237463,4.725041846,8.013475182,2.536525208,11.26535792,5.091680745
Merged-chr1-183369653-24,93.68862207,134.1244188,117.0913609,54.88225016,66.04439129,34.96349193,114.9681339,51.96337779
Merged-chr1-84382041-3,4.356971098,13.51685011,0.914776257,2.142870329,1.235471798,5.11678361,6.262865822,2.831708579
Merged-chr13-96715434-8,8.547217234,12.82737851,13.35823959,2.929293184,10.23944051,2.536525208,11.57761178,5.235086301
Merged-chr4-88336928-7,6.726762734,15.37753141,13.19774147,5.409390012,5.438329456,5.11678361,11.7673452,5.321501026
Merged-chr6-70730991-5,4.857626686,3.703246604,15.25878071,5.409390012,5.363516458,0,7.939884667,3.590968823
Merged-chr5-52435718-6,6.419716249,6.436595288,15.75244714,4.725041846,5.684324919,2.536525208,9.536252892,4.315297324
Merged-chr3-48080800-22,25.9403874,46.71375176,73.33035739,21.41116753,27.59631426,17.05594537,48.66149885,22.02114239
Merged-chr7-56050103-19,167.1293448,174.1090111,275.1427434,102.0832742,141.3953713,35.45787196,205.4603664,92.97883915
Merged-chr15-44619055-23,76.58391811,178.008791,246.3915282,102.4884481,71.79900603,52.47723817,166.9947458,75.58823077
Merged-chr9-31211872-18,101.6236942,78.47785485,87.51359524,24.35494653,65.19807019,31.58641391,89.2050481,40.37981021
Merged-chr5-139736427-20,59.97681929,56.32020877,51.54710934,19.15527994,27.21876591,29.60379514,55.9480458,25.325947
Merged-chr7-30742765-4,6.249578193,13.51685011,15.75244714,5.525170884,5.438329456,5.11678361,11.83962515,5.36009465
Merged-chr17-56831232-22,127.8168265,94.20834922,131.2703929,55.77492578,70.41520524,33.80568951,117.7651895,53.33194018
Merged-chr18-88838348-13,61.04203071,92.64624853,115.5725469,65.49123906,32.93534325,23.56871802,89.75360871,40.66510011
Merged-chr1-86472395-8,28.37343027,22.12250426,20.71505342,8.80957802,10.23944051,13.22427986,23.73699598,10.75776613
Merged-chr19-56756595-10,29.8930873,30.61307515,36.5188311,20.90145927,17.14394049,5.928693338,32.34166452,14.65803103
Merged-chr9-77732260-5,3.809903283,8.81725382,10.69610608,2.929293184,2.376241469,5.265942068,7.774421061,3.523825574
Merged-chr19-8984579-21,123.0281269,60.48263747,61.16541603,24.35494653,50.5030032,36.0753833,81.5587268,36.97777768
Merged-chr7-27447883-19,131.595028,145.7262168,162.5469908,75.06057009,70.87447302,53.54787487,146.6227452,66.49430599
Merged-chr11-93736797-5,5.893444141,10.39186719,15.25878071,3.014684493,5.363516458,5.928693338,10.51469735,4.768964763
Merged-chr6-87503073-20,128.3461169,93.48830044,139.4111924,86.07881625,32.88579434,44.89010159,120.4152032,54.61823739
Merged-chr8-107293414-18,52.23363138,116.6066294,159.9331025,33.39795503,70.87447302,44.86110281,109.5911211,49.71117695
Merged-chr5-97111668-21,55.69753675,107.6709874,111.5588642,47.91301953,42.1166672,34.77699702,91.64246278,41.60222792
Merged-chr7-18892365-12,8.731028357,9.297304305,13.35823959,4.725041846,3.5946972,5.928693338,10.46219075,4.749477461
Merged-chr14-45219521-23,136.7917543,174.1090111,199.9964434,61.08627173,109.9369789,60.90749638,170.2990696,77.310249
Merged-chr10-94591761-6,7.996269281,8.81725382,14.86956662,5.525170884,3.5946972,5.265942068,10.56102991,4.795270051
Merged-chr11-111523674-12,4.356971098,14.3541771,11.17194833,2.929293184,5.438329456,5.200965315,9.961032176,4.522862652
Merged-chr3-136669989-22,69.5776284,224.9168919,288.3644696,89.60992642,134.5396624,40.51020881,194.28633,88.21993254
Merged-chr5-140197916-9,7.43205234,8.9367604,13.35823959,5.525170884,5.438329456,2.536525208,9.909017443,4.500008516
Merged-chr14-53082094-13,11.15226453,19.97170524,16.93811521,10.33639139,8.956426278,2.536525208,16.02069499,7.276447625
Merged-chrX-163909002-15,100.1033126,221.0008883,194.593783,99.56307165,89.52062155,45.18122199,171.899328,78.08830506
Merged-chr5-92374859-7,31.75548349,28.16010439,25.28170529,16.15338584,17.3743698,5.200965315,28.39909772,12.90957365
Merged-chr8-110217812-18,82.34765475,154.277926,141.674623,63.52669512,73.50455509,34.96349193,126.1000679,57.33158071
Merged-chr16-62786784-22,83.54405181,124.1771456,145.150948,86.07881625,49.32532666,25.03477711,117.6240485,53.47964001
Merged-chr17-94750000-22,97.50257191,97.85954827,166.6374574,52.20990343,49.32532666,63.06435799,120.6665259,54.86652936
Merged-chr12-79249810-7,3.492411343,9.297304305,2.019544505,2.12677581,3.5946972,1.012385061,4.936420051,2.244619357
Merged-chr13-112748235-7,8.731028357,8.81725382,16.18402104,2.12677581,8.013475182,5.200965315,11.24410107,5.113738769
Merged-chr2-74655988-20,12.29975988,24.69997814,32.45958805,16.15338584,10.23944051,5.200965315,23.15310869,10.53126389
Merged-chr2-65198802-3,3.809903283,6.233066583,13.19774147,2.929293184,2.376241469,5.265942068,7.746903779,3.523825574
Merged-chr10-79681937-23,126.7293063,98.39852567,105.7650937,47.83262654,39.05394647,63.62677322,110.2976419,50.17111541
Merged-chr12-113314798-10,13.35847339,25.86557736,15.75244714,9.514344261,10.29888574,5.200965315,18.3254993,8.338065105
Merged-chr12-87299747-13,11.58203902,16.3060414,13.35823959,8.166181872,5.485414559,5.11678361,13.74877334,6.25612668
Merged-chr4-152297195-21,128.3461169,154.7302533,149.5485488,98.11996781,43.74384237,55.05002618,144.2083063,65.63794545
Merged-chr3-65938447-6,9.521763001,9.24660144,10.69610608,5.409390012,2.073015563,5.928693338,9.821490174,4.470366304
Merged-chr8-81015055-18,143.252946,191.4683409,165.8152331,51.10877289,115.8519555,60.90749638,166.8455067,75.95607492
Merged-chr15-58076635-23,161.6931883,124.3176538,154.0489762,95.69024401,57.29351684,47.36557622,146.6866061,66.78311236
Merged-chr11-65697118-6,6.726762734,2.774394521,5.325370907,2.142870329,2.073015563,2.536525208,4.942176054,2.2508037
Merged-chr10-120324005-16,3.492411343,6.233066583,13.19774147,2.142870329,2.376241469,5.928693338,7.641073132,3.482601712
Merged-chr18-77104433-3,3.890143056,6.436595288,8.967237463,5.409390012,2.376241469,1.012385061,6.431325269,2.932672181
